pair_id,pair_label,variant,family,attack_family,attack_layer,attack_strength,prompt_id,donor_prompt_id,donor_source,attack_checkpoint,detected,localization_correct,first_mismatch_checkpoint,output_affecting_available,output_affecting,output_affecting_reason
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_177,eval_177,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_177,eval_176,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_177,eval_178,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_177,eval_177,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_177,eval_177,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_178,eval_178,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_178,eval_178,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_178,eval_177,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_178,eval_179,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_178,eval_178,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_178,eval_178,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_179,eval_179,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_179,eval_179,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_179,eval_178,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_179,eval_180,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_179,eval_179,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_179,eval_179,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_180,eval_180,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_180,eval_180,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_180,eval_179,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_180,eval_181,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_180,eval_180,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_180,eval_180,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_181,eval_181,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_181,eval_181,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_181,eval_180,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_181,eval_182,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_181,eval_181,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_181,eval_181,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_182,eval_182,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_182,eval_182,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_182,eval_181,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_182,eval_183,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_182,eval_182,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_182,eval_182,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_183,eval_183,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_183,eval_183,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_183,eval_182,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_183,eval_184,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_183,eval_183,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_183,eval_183,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_184,eval_184,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_184,eval_184,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_184,eval_183,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_184,eval_185,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_184,eval_184,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_184,eval_184,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_185,eval_185,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_185,eval_185,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_185,eval_184,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_185,eval_186,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_185,eval_185,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_185,eval_185,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_186,eval_186,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_186,eval_186,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_186,eval_185,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_186,eval_187,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_186,eval_186,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_186,eval_186,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_187,eval_187,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_187,eval_187,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_187,eval_186,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_187,eval_188,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_187,eval_187,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_187,eval_187,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_188,eval_188,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_188,eval_188,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_188,eval_187,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_188,eval_189,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_188,eval_188,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_188,eval_188,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_189,eval_189,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_189,eval_189,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_189,eval_188,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_189,eval_190,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_189,eval_189,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_189,eval_189,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_190,eval_190,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_190,eval_190,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_190,eval_189,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_190,eval_191,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_190,eval_190,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_190,eval_190,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_191,eval_191,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_191,eval_191,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_191,eval_190,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_191,eval_192,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_191,eval_191,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_191,eval_191,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_192,eval_192,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_192,eval_192,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_192,eval_191,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_192,eval_193,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_192,eval_192,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_192,eval_192,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_193,eval_193,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_193,eval_193,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_193,eval_192,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_193,eval_194,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_193,eval_193,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_193,eval_193,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_194,eval_194,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_194,eval_194,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_194,eval_193,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_194,eval_195,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_194,eval_194,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_194,eval_194,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_195,eval_195,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_195,eval_195,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,cross_prompt_stale_substitution,material_tamper,,eval_195,eval_194,absrepro_same_stack,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,wrong_shard_output,material_tamper,,eval_195,eval_196,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,scale_perturbation,material_tamper,0.15,eval_195,eval_195,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,layer_skip,material_tamper,,eval_195,eval_195,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,gaussian,statistical_tamper,0.15,eval_196,eval_196,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos4,projcos,same_prompt_old_run_replay,material_tamper,,eval_196,eval_196,absrepro_same_stack,C2,0,0,,0,,no_logits_or_output_in_capture
